title,price,rating,image,description,url
"Samsung Galaxy S25 Edge 5G (Titanium Jetblack, 256 GB)","₹89,999",4.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/u/c/-original-imahgfmzrtryrszp.jpeg?q=70,12 GB RAM | 256 GB ROM | 16.91 cm (6.657 inch) Quad HD+ Display | 200MP + 12MP | 12MP Front Camera | 3900 mAh Battery | Qualcomm Snapdragon 8 Elite for Galaxy Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s25-edge-5g-titanium-jetblack-256-gb/p/itmc91f3f202a90f
"Samsung Galaxy S25 Edge 5G (Titanium Jetblack, 512 GB)","₹1,01,999",4.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/u/c/-original-imahgfmzrtryrszp.jpeg?q=70,12 GB RAM | 512 GB ROM | 16.91 cm (6.657 inch) Quad HD+ Display | 200MP + 12MP | 12MP Front Camera | 3900 mAh Battery | Qualcomm Snapdragon 8 Elite for Galaxy Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-s25-edge-5g-titanium-jetblack-512-gb/p/itma2ff84b74527b
"Samsung Galaxy F56 5G (Violet, 128 GB)","₹24,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/e/g/-original-imahcqjpdgekehhs.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP + 2MP | 12MP Front Camera | 5000 mAh Battery | Exynos 1480 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-f56-5g-violet-128-gb/p/itma994c3345a940
"Samsung Galaxy F56 5G (Green, 128 GB)","₹26,190",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/2/p/-original-imahcqjpxtrmyzfz.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP + 2MP | 12MP Front Camera | 5000 mAh Battery | Exynos 1480 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-f56-5g-green-128-gb/p/itm618e969d3671e
"LAVA Shark (Titanium Gold, 64 GB)","₹7,249",4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/b/v/shark-lzx419-lava-original-imahbdhjt3nne2fz.jpeg?q=70,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB | 16.94 cm (6.67 inch) HD+ Display | 50MP + 8MP | 5000 mAh Battery | UNISOC T606 octa-core processor Processor | 1year Hanset Wrrnty 6month Assessories warranty,https://www.flipkart.com/lava-shark-titanium-gold-64-gb/p/itm8f80821c5364b
"realme 13 5G Up to 18GB Dynamic RAM | AI Dual Camera | Dimensity 6300 Processor (Dark Purple, 256 GB)","₹17,990",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/x/c/13-5g-up-to-18gb-dynamic-ram-ai-dual-camera-dimensity-6300-original-imahbqrm3uhrbghr.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.07 cm (6.72 inch) Full HD+ Display | 50MP + 2MP | 5000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-13-5g-up-18gb-dynamic-ram-ai-dual-camera-dimensity-6300-processor-dark-purple-256-gb/p/itm9a693a06f02dd
"REDMI NOTE 14 PRO+ 5G (TITAN BLACK, 512 GB)","₹30,390",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/z/e/note-14-pro-5g-24115ra8ei-redmi-original-imahbppkj6csfduv.jpeg?q=70,12 GB RAM | 512 GB ROM | 16.94 cm (6.67 inch) Full HD+ AMOLED Display | 50MP Rear Camera | 6200 mAh Battery | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/redmi-note-14-pro-5g-titan-black-512-gb/p/itm327a4e88fe1d0
"Samsung M56 5G (Light Green, 128 GB)","₹22,899",4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/r/s/galaxy-m56-5g-sm-m566blga-samsung-original-imahbh83pkpfrd5h.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/samsung-m56-5g-light-green-128-gb/p/itmb18b1b4d22e0b
"Samsung M56 5G (Black, 128 GB)","₹23,795",4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/0/b/galaxy-m56-5g-sm-m566bzka-samsung-original-imahbh84hhegaynu.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/samsung-m56-5g-black-128-gb/p/itm6bb3d5b12b838
"Samsung Galaxy M56 5G (Light Green, 128 GB)","₹20,955",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/7/e/galaxy-m56-5g-sm-m566blga-samsung-original-imahbh83dntgxzvr.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display | 50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera | 5000 mAh Battery | Octacore Processor | one-year warranty covering the device itself,https://www.flipkart.com/samsung-galaxy-m56-5g-light-green-128-gb/p/itma212775a49b1d
"Samsung Galaxy M56 5G (Black, 128 GB)","₹20,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/e/z/galaxy-m56-5g-sm-m566bzka-samsung-original-imahbh84zzduh938.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display | 50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera | 5000 mAh Battery | OCTACORE Processor | one-year warranty covering the device itself,https://www.flipkart.com/samsung-galaxy-m56-5g-black-128-gb/p/itm64935225a672e
"REDMI 14C 5G (STARGAZE BLACK, 64 GB)","₹9,998",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/3/l/14c-5g-2411drn47i-redmi-original-imahbzeqygeg3fak.jpeg?q=70,4 GB RAM | 64 GB ROM | 17.48 cm (6.88 inch) Display | 50MP Rear Camera | 5160 mAh Battery | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories.,https://www.flipkart.com/redmi-14c-5g-stargaze-black-64-gb/p/itmd4c76e807f529
"IQOO Z10 5G (Stellar Black / Black, 256 GB)","₹22,770",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/y/h/z10-5g-i2407-iqoo-original-imahbkc4sht6s8xx.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.2 cm (6.77 inch) Display | 50MP Rear Camera | 7300 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/iqoo-z10-5g-stellar-black-black-256-gb/p/itmf5528a1b37bb2
"IQOO Z10 5G (Glacier Silver / Silver, 256 GB)","₹22,779",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/8/a/z10-5g-i2407-iqoo-original-imahbkc4pmp6ghhm.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.2 cm (6.77 inch) Display | 50MP Rear Camera | 7300 mAh Battery | 1 Year,https://www.flipkart.com/iqoo-z10-5g-glacier-silver-silver-256-gb/p/itm6b2451af052fd
"OPPO A5 Pro 5G (Mocha Brown, 256 GB)","₹19,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/c/x/-original-imahbkuhhfatpps7.jpeg?q=70,8 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 2MP | 8MP Front Camera | 5800 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/oppo-a5-pro-5g-mocha-brown-256-gb/p/itm00394ea2980ad
"OPPO A5 Pro 5G (Mocha Brown, 128 GB)","₹17,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/c/x/-original-imahbkuhhfatpps7.jpeg?q=70,8 GB RAM | 128 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 2MP | 8MP Front Camera | 5800 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/oppo-a5-pro-5g-mocha-brown-128-gb/p/itm00394ea2980ad
"OPPO A5 Pro 5G (Feather Blue, 128 GB)","₹17,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/s/c/-original-imahbkuhruhfwchq.jpeg?q=70,8 GB RAM | 128 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 2MP | 8MP Front Camera | 5800 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/oppo-a5-pro-5g-feather-blue-128-gb/p/itm00394ea2980ad
"OPPO A5 Pro 5G (Feather Blue, 256 GB)","₹19,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/s/c/-original-imahbkuhruhfwchq.jpeg?q=70,8 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 2MP | 8MP Front Camera | 5800 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/oppo-a5-pro-5g-feather-blue-256-gb/p/itm00394ea2980ad
"IQOO Z10X 5G (Ultramarine, 128 GB)","₹14,267",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/u/8/z10x-5g-i2404-iqoo-original-imahbngms6vtzc9d.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 6500 mAh Battery | 1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/iqoo-z10x-5g-ultramarine-128-gb/p/itmfddcdf7717452
"IQOO Z10X 5G (Titanium, 128 GB)","₹14,290",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/7/l/0/z10x-5g-i2404-iqoo-original-imahbngzhft7qyux.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 6500 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/iqoo-z10x-5g-titanium-128-gb/p/itmfddcdf7717452
"IQOO Z10X 5G (Titanium, 256 GB)","₹17,289",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/7/l/0/z10x-5g-i2404-iqoo-original-imahbngzhft7qyux.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 6500 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/iqoo-z10x-5g-titanium-256-gb/p/itmfddcdf7717452
"IQOO Z10X 5G (Ultramarine, 256 GB)","₹17,299",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/u/8/z10x-5g-i2404-iqoo-original-imahbngms6vtzc9d.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 6500 mAh Battery | 1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/iqoo-z10x-5g-ultramarine-256-gb/p/itmfddcdf7717452
"Samsung Galaxy F06 5G (Bahama Blue, 64 GB)","₹8,999",4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/o/d/-original-imahfvrmfkwybeyc.jpeg?q=70,4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB | 17.02 cm (6.7 inch) HD+ Display | 50MP + 2MP | 8MP Front Camera | 5000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-64-gb/p/itma2920c68b7fc8
"Samsung Galaxy F06 5G (Lit Violet, 64 GB)","₹8,999",4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/q/r/-original-imahfvrmzd46wgw5.jpeg?q=70,4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB | 17.02 cm (6.7 inch) HD+ Display | 50MP + 2MP | 8MP Front Camera | 5000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-f06-5g-lit-violet-64-gb/p/itm1390a80a68073
"LAVA AMOLED (Sapphire Blue, 128 GB)","₹12,499",4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/m/b/amoled-amoled-lava-original-imahbdgrpdcz3ccm.jpeg?q=70,6 GB RAM | 128 GB ROM | 16.94 cm (6.67 inch) Full HD+ Display | 64MP Rear Camera | 5000 mAh Battery | Octa-core 2.6GHz MediaTek Dimensity 7050 6nm processor Processor | 1 Year Handset Warranty and 6 Months Warranty on Accessories,https://www.flipkart.com/lava-amoled-sapphire-blue-128-gb/p/itmafb24ab906108
"Samsung M55s 5G (Thunder Black, 256 GB GB)","₹19,999",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/i/i/3/sm-m558b-samsung-original-imahbfh6dkj4vqqd.jpeg?q=70,8 MB RAM | 256 GB GB ROM | 17.27 cm (6.8 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year,https://www.flipkart.com/samsung-m55s-5g-thunder-black-256-gb-gb/p/itm1170987ced957
"LAVA Yuva Smart (Glossy Blue, 64 GB)","₹5,899",4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/n/d/yuva-smart-lzg409-lava-original-imahbdk8vkrsyegy.jpeg?q=70,3 GB RAM | 64 GB ROM | 17.14 cm (6.75 inch) Display | 13MP Rear Camera | 5000 mAh Battery | 1 Year Handset Warranty and 6 Months Warranty on Accessories,https://www.flipkart.com/lava-yuva-smart-glossy-blue-64-gb/p/itmdbeaed6402d11
"IQOO Z10 5G (Stellar Black / Black, 128 GB)","₹20,650",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/j/j/z105g-i2407-iqoo-original-imahba3sg9vub4n9.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 7300 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/iqoo-z10-5g-stellar-black-black-128-gb/p/itmbf1cdb8a61a61
"IQOO Z10 5G (Glacier Silver / Silver, 128 GB)","₹20,640",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/y/s/z105g-i2407-iqoo-original-imahba3q7g2erjxr.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 7300 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/iqoo-z10-5g-glacier-silver-silver-128-gb/p/itm14d2be4da59ea
"vivo V50 5G Elite Edition (Rose Red, 512 GB)","₹39,999",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/z/r/-original-imahc6hdfzgzczzj.jpeg?q=70,12 GB RAM | 512 GB ROM | 17.2 cm (6.77 inch) Display | 50MP + 50MP | 50MP Front Camera | 6000 mAh Battery | 7 Gen 3 Processor | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/vivo-v50-5g-elite-rose-red-512-gb/p/itm6b29fd507b97f
"POCO C75 5G (Silver Stardust, 128 GB)","₹8,199",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/b/b/-original-imahbr2czzcrgfx7.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.48 cm (6.88 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5160 mAh Battery | 4s Gen 2 5G Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/poco-c75-5g-silver-stardust-128-gb/p/itmbf9aead7ca613
"POCO C75 5G (Enchanted Green, 128 GB)","₹8,199",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/v/f/-original-imahbr2cmpwexghw.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.48 cm (6.88 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5160 mAh Battery | 4s Gen 2 5G Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/poco-c75-5g-enchanted-green-128-gb/p/itm39bf2169e7f3e
"POCO C75 5G (Aqua Bliss, 128 GB)","₹8,199",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/2/g/-original-imahbr2cz5apcwze.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.48 cm (6.88 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5160 mAh Battery | 4s Gen 2 5G Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/poco-c75-5g-aqua-bliss-128-gb/p/itmc8ac71aacc115
"Samsung GALAXY M15 5G Prime Edition (Blue Topaz, 128 GB)","₹16,999",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/i/t/galaxy-m15-5g-prime-edition-sm-m156b-samsung-original-imahb9bssxrcjpun.jpeg?q=70,8 GB RAM | 128 GB ROM | 16.51 cm (6.5 inch) Display | 50MP Rear Camera | 6000 mAh Battery | 1 YEAR,https://www.flipkart.com/samsung-galaxy-m15-5g-prime-blue-topaz-128-gb/p/itm5a97be3f83b4a
"realme 13 5G Up to 18GB Dynamic RAM | AI Dual Camera | Dimensity 6300 Processor (Speed Green, 256 GB)","₹15,998",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/b/f/13-5g-up-to-18gb-dynamic-ram-ai-dual-camera-dimensity-6300-original-imahba7ukdrynyhp.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.07 cm (6.72 inch) Full HD+ Display | 50MP + 2MP | 16MP Front Camera | 5000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-13-5g-up-18gb-dynamic-ram-ai-dual-camera-dimensity-6300-processor-speed-green-256-gb/p/itm9a693a06f02dd
"realme 14T 5G (Obsidian Black, 128 GB)","₹17,990",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/f/m/-original-imahbygmfxdtkzcc.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 16.94 cm (6.67 inch) Full HD+ Display | 50MP + 2MP | 16MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-14t-5g-obsidian-black-128-gb/p/itm5733d9726a773
"realme 14T 5G (Surf Green, 128 GB)","₹17,990",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/k/s/-original-imahbygmyg5cuzdz.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 16.94 cm (6.67 inch) Full HD+ Display | 50MP + 2MP | 16MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-14t-5g-surf-green-128-gb/p/itm5733d9726a773
"realme 14T 5G (Obsidian Black, 256 GB)","₹19,999",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/f/m/-original-imahbygmfxdtkzcc.jpeg?q=70,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB | 16.94 cm (6.67 inch) Full HD+ Display | 50MP + 2MP | 16MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-14t-5g-obsidian-black-256-gb/p/itm5733d9726a773
"realme 14T 5G (Surf Green, 256 GB)","₹19,999",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/q/x/-original-imahbwumqauaxrfj.jpeg?q=70,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB | 16.94 cm (6.67 inch) Full HD+ Display | 50MP + 2MP | 16MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-14t-5g-surf-green-256-gb/p/itm5733d9726a773
"realme C75 5G (Midnight Lily, 128 GB)","₹12,850",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/q/f/-original-imahbwaynh7s3yue.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 16.94 cm (6.67 inch) HD+ Display | 32MP Rear Camera | 8MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c75-5g-midnight-lily-128-gb/p/itm01c49ca24e054
"realme NARZO 80 Pro 5G (Racing Green, 128 GB)","₹17,505",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/d/3/narzo-80-pro-5g-rmx5033-realme-original-imahb7wnujfhwxwn.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 6000 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/realme-narzo-80-pro-5g-racing-green-128-gb/p/itmcec8ddae6d039
"realme NARZO 80 Pro 5G (Speed Silver, 128 GB)","₹17,435",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/x/h/narzo-80-pro-5g-rmx5033-realme-original-imahb7vzjgfbzyje.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 6000 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/realme-narzo-80-pro-5g-speed-silver-128-gb/p/itmcec8ddae6d039
"realme C75 5G (Purple Blossom, 128 GB)","₹13,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/c/i/-original-imahbwa8y8qanapk.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 16.94 cm (6.67 inch) HD+ Display | 32MP Rear Camera | 8MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c75-5g-purple-blossom-128-gb/p/itm01c49ca24e054
"realme C75 5G (Lily White, 128 GB)","₹12,850",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/o/9/-original-imahbwakzx5tqfav.jpeg?q=70,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 16.94 cm (6.67 inch) HD+ Display | 32MP Rear Camera | 8MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c75-5g-lily-white-128-gb/p/itm01c49ca24e054
"realme Narzo 80 Pro 5G (Speed Silver, 256 GB)","₹22,899",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/k/r/narzo-80-pro-5g-rmx5033-realme-original-imahb4u6pvavzuv6.jpeg?q=70,12 GB RAM | 256 GB ROM | 17.2 cm (6.77 inch) Display | 50MP Rear Camera | 6000 mAh Battery | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/realme-narzo-80-pro-5g-speed-silver-256-gb/p/itmfe3cb63d4f727
"realme Narzo 80 Pro 5G (Racing Green, 256 GB)","₹20,650",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/v/z/narzo-80-pro-5g-rmx5033-realme-original-imahb4u6kztxtcrd.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.2 cm (6.77 inch) Display | 50MP Rear Camera | 6000 mAh Battery | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/realme-narzo-80-pro-5g-racing-green-256-gb/p/itmfe3cb63d4f727
"realme Narzo 80x 5G (Sunlit Gold, 128 GB)","₹13,390",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/4/r/narzo-80x-5g-rmx3944-realme-original-imahb4u6qyy8tggu.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.07 cm (6.72 inch) Display | 50MP Rear Camera | 6000 mAh Battery | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/realme-narzo-80x-5g-sunlit-gold-128-gb/p/itm60c23a3292eeb
"realme Narzo 80x 5G (Deep Ocean, 128 GB)","₹12,699",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/p/v/narzo-80x-5g-rmx3944-realme-original-imahb4u6zjjdwxs6.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.07 cm (6.72 inch) Display | 50MP Rear Camera | 6000 mAh Battery | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/realme-narzo-80x-5g-deep-ocean-128-gb/p/itm60c23a3292eeb
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 256 GB)","₹19,999",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/k/e/-original-imahbfd4zqn9zazz.jpeg?q=70,8 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 2MP | 16MP Front Camera | 7000 mAh Battery | Snapdragon 6 Gen 4 Processor | 80W SUPERVOOC Charger | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/oppo-k13-5g-7000mah-80w-supervooc-charger-in-the-box-icy-purple-256-gb/p/itm6f2ebf6d205cf
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Prism Black, 128 GB)","₹17,999",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/l/1/-original-imahbfd4cgh53kmh.jpeg?q=70,8 GB RAM | 128 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 2MP | 16MP Front Camera | 7000 mAh Battery | Snapdragon 6 Gen 4 Processor | 80W SUPERVOOC Charger | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/oppo-k13-5g-7000mah-80w-supervooc-charger-in-the-box-prism-black-128-gb/p/itm6f2ebf6d205cf
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger In-The-Box (Icy Purple, 128 GB)","₹17,999",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/k/e/-original-imahbfd4zqn9zazz.jpeg?q=70,8 GB RAM | 128 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 2MP | 16MP Front Camera | 7000 mAh Battery | Snapdragon 6 Gen 4 Processor | 80W SUPERVOOC Charger | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,https://www.flipkart.com/oppo-k13-5g-7000mah-80w-supervooc-charger-in-the-box-icy-purple-128-gb/p/itm6f2ebf6d205cf
